"Timestamp","EventType","Action","AssetId","VariableId","Details","BytesAffected","Result","Source"
"2026-02-23 10:07:15","SystemStart","APLICACION_INICIADA","","","",0,"OK","UI"
"2026-02-23 10:07:32","Configuration","CONFIGURACION_GUARDADA","","","Umbral: 85%, Cap: 20%, Ruta: D:\",0,"OK","UI"
"2026-02-23 10:07:41","Configuration","CONFIGURACION_GUARDADA","","","Umbral: 85%, Cap: 20%, Ruta: D:\",0,"OK","UI"
"2026-02-23 10:16:25","SystemStart","APLICACION_INICIADA","","","",0,"OK","UI"
"2026-02-23 10:20:10","Configuration","CONFIGURACION_GUARDADA","","","Umbral: 85%, Cap: 20%, Ruta: D:\test",0,"OK","UI"
"2026-02-23 10:21:39","SystemStart","RF07_INICIADO","","","Frecuencia: cada 24h, hora preferida: 2:00",0,"OK","SYSTEM"
"2026-02-23 10:21:40","SystemStart","RF08_INICIADO","","","Monitoreando: D:\test, Umbral preventivo: 3 días",0,"OK","SYSTEM"
"2026-02-23 10:21:40","Information","RF08_PROCESSOR_STARTED","","","Event processor task iniciado",0,"OK","SYSTEM"
